frame_id,object,score,area
frame_000000.jpg,person,0.9905373454093933,12080.989478477713
frame_000000.jpg,dining table,0.9872211813926697,2321.5950792261865
frame_000000.jpg,cup,0.9799297451972961,434.7736619738862
frame_000000.jpg,cup,0.9529852867126465,408.33627805291326
frame_000000.jpg,dining table,0.939563512802124,928.7295996409239
frame_000000.jpg,hair drier,0.8961301445960999,626.2383428363828
frame_000000.jpg,toothbrush,0.7726371884346008,228.91253265785053
frame_000000.jpg,spoon,0.7549623847007751,531.7381078314793
frame_000000.jpg,spoon,0.7472668886184692,665.9521977481199
frame_000000.jpg,toothbrush,0.6719998121261597,287.7749493790325
frame_000000.jpg,toothbrush,0.6448320150375366,127.33816390916672
frame_000000.jpg,knife,0.6303625106811523,441.27718482306227
frame_000000.jpg,toothbrush,0.6301984786987305,218.9276915662922
frame_000000.jpg,spoon,0.5821754336357117,257.3958817887178
frame_000000.jpg,oven,0.5716217756271362,141.68524500983767
frame_000000.jpg,spoon,0.5449798703193665,513.7006750814617
frame_000023.jpg,person,0.992517352104187,11435.662513332703
frame_000023.jpg,dining table,0.9871056079864502,2342.2417919479776
frame_000023.jpg,cup,0.9808246493339539,441.12668139627203
frame_000023.jpg,cup,0.9538058638572693,410.906806515035
frame_000023.jpg,dining table,0.9383406639099121,927.9752635454033
frame_000023.jpg,hair drier,0.898425817489624,624.326389618218
frame_000023.jpg,spoon,0.83073490858078,670.2740032088477
frame_000023.jpg,toothbrush,0.7714719772338867,228.4252194238361
frame_000023.jpg,spoon,0.746245265007019,532.7588085347961
frame_000023.jpg,toothbrush,0.656372606754303,290.7749306363985
frame_000023.jpg,toothbrush,0.6467199325561523,127.13651123980196
frame_000023.jpg,toothbrush,0.6150280237197876,218.7745796481613
frame_000023.jpg,spoon,0.5814240574836731,257.36123067949666
frame_000023.jpg,knife,0.5793125033378601,465.24278287915513
frame_000023.jpg,pizza,0.5490829348564148,1431.4521602713503
frame_000023.jpg,cup,0.5173681974411011,944.8790458358126
frame_000023.jpg,spoon,0.5104688405990601,513.0764698924031
frame_000046.jpg,person,0.9989840388298035,30599.657169724516
frame_000046.jpg,dining table,0.992628812789917,5773.088784366846
frame_000046.jpg,cup,0.9819117784500122,310.7404887487646
frame_000046.jpg,cup,0.9273731708526611,624.7967727967605
frame_000046.jpg,clock,0.8986096978187561,460.03486995381536
frame_000046.jpg,clock,0.7430019378662109,962.9614474779228
frame_000046.jpg,toothbrush,0.7211113572120667,461.09882789012045
frame_000046.jpg,bowl,0.5440351366996765,657.1609460990876
frame_000046.jpg,toothbrush,0.5318633913993835,584.3541456509847
frame_000069.jpg,dining table,0.9861881136894226,544.4873895630008
frame_000069.jpg,dining table,0.9721124172210693,3672.245178223122
frame_000069.jpg,cup,0.9686737656593323,762.0331553237047
frame_000069.jpg,dining table,0.9401236772537231,580.5723662360106
frame_000069.jpg,dining table,0.9344372749328613,982.8090023626573
frame_000069.jpg,cup,0.9082403779029846,436.5406586457975
frame_000069.jpg,sandwich,0.9006838202476501,318.5853271810083
frame_000069.jpg,cup,0.8390424251556396,327.7504519082868
frame_000069.jpg,toothbrush,0.8023253083229065,444.74040807201527
frame_000069.jpg,cup,0.7552501559257507,523.5548745193519
frame_000069.jpg,cup,0.6998555660247803,460.3601254974492
frame_000069.jpg,N/A,0.664796769618988,6927.90199864711
frame_000069.jpg,dining table,0.6045054793357849,1408.582937672967
frame_000069.jpg,cup,0.5576784014701843,175.1029906574695
frame_000069.jpg,cup,0.5523205995559692,182.92723986515193
frame_000069.jpg,spoon,0.5267250537872314,285.6631443922347
frame_000069.jpg,spoon,0.5181787610054016,427.0251522020611
frame_000092.jpg,dining table,0.9823238849639893,551.3976555957925
frame_000092.jpg,dining table,0.9713453054428101,3647.1163906129077
frame_000092.jpg,cup,0.9666227102279663,763.1537988181226
frame_000092.jpg,dining table,0.9561616778373718,569.0625089313835
frame_000092.jpg,dining table,0.9340075850486755,983.5765664640348
frame_000092.jpg,sandwich,0.9019151329994202,318.5419156260941
frame_000092.jpg,cup,0.8935732841491699,437.4751511365175
frame_000092.jpg,cup,0.8392224907875061,327.4884576932527
frame_000092.jpg,toothbrush,0.7988585233688354,443.666485093534
frame_000092.jpg,cup,0.7517618536949158,523.1663210561965
frame_000092.jpg,cup,0.7149218320846558,459.5531185083091
frame_000092.jpg,N/A,0.6453530788421631,6960.585332884642
frame_000092.jpg,dining table,0.6210212707519531,1382.0315752155147
frame_000092.jpg,toothbrush,0.5953755974769592,381.506308085809
frame_000092.jpg,cup,0.5653818845748901,174.92113667400554
frame_000092.jpg,cup,0.5527477264404297,182.36182327440474
frame_000092.jpg,spoon,0.5231021046638489,284.70624653306686
frame_000115.jpg,person,0.9988219141960144,27880.65622640311
frame_000115.jpg,dining table,0.9847886562347412,569.3687197245599
frame_000115.jpg,dining table,0.9812986254692078,3893.2681575589813
frame_000115.jpg,cup,0.9778196215629578,577.0206029913388
frame_000115.jpg,cup,0.9607380032539368,687.2506181972567
frame_000115.jpg,dining table,0.9352179169654846,576.1085176735651
frame_000115.jpg,spoon,0.8992055654525757,669.2150418793317
